"Day","Time","Wind","Visibility","Weather","Sky","Air.Temp","DewPt","Max6hr","Min6hr","Humidity","WindChill","AltimeterPressure","X1hrPrecip","X3hrPrecip","X6hrPrecip","Date","DateTime","HeatIndex","SeaLevelPressure"
"28","05:55","S 15","10","Mostly Cloudy","BKN095","69","64",NA,NA,"86%",NA,"29.76",NA,NA,NA,"15976",2013-09-28 05:55:00,NA,NA
"28","05:35","S 18 G 25","10","Partly Cloudy","SCT034 SCT045 SCT095","69","64",NA,NA,"86%",NA,"29.75",NA,NA,NA,"15976",2013-09-28 05:35:00,NA,NA
"28","05:15","S 20 G 25","10","Light Drizzle","BKN036 BKN046","68","64",NA,NA,"87%",NA,"29.75",NA,NA,NA,"15976",2013-09-28 05:15:00,NA,NA
"28","04:55","S 23 G 30","5","Thunderstorm Rain and Breezy","SCT032 BKN038 OVC080","68","63",NA,NA,"85%",NA,"29.75","0.12",NA,NA,"15976",2013-09-28 04:55:00,NA,NA
"28","04:35","S 18 G 25","10","Thunderstorm Rain in Vicinity","SCT038 SCT049 BKN080","72","60",NA,NA,"67%",NA,"29.74","0.01",NA,NA,"15976",2013-09-28 04:35:00,NA,NA
"28","04:15","S 23 G 28","10","Partly Cloudy and Breezy","SCT080","72","59",NA,NA,"63%",NA,"29.71",NA,NA,NA,"15976",2013-09-28 04:15:00,NA,NA
"28","03:55","S 18 G 25","10","Thunderstorm in Vicinity","BKN070","72","59",NA,NA,"63%",NA,"29.7",NA,NA,NA,"15976",2013-09-28 03:55:00,NA,NA
"28","03:35","S 20 G 25","10","Mostly Cloudy","BKN070","73","59",NA,NA,"63%",NA,"29.72",NA,NA,NA,"15976",2013-09-28 03:35:00,NA,NA
"28","03:15","S 17 G 28","10","Fair","CLR","72","59",NA,NA,"63%",NA,"29.73",NA,NA,NA,"15976",2013-09-28 03:15:00,NA,NA
"28","02:55","S 17 G 24","10","Partly Cloudy","SCT050","72","59",NA,NA,"64%",NA,"29.74",NA,NA,NA,"15976",2013-09-28 02:55:00,NA,NA
"28","02:35","S 17 G 21","10","Fair","CLR","72","59",NA,NA,"64%",NA,"29.75",NA,NA,NA,"15976",2013-09-28 02:35:00,NA,NA
"28","02:15","S 21 G 26","10","Fair and Breezy","CLR","72","59",NA,NA,"64%",NA,"29.74",NA,NA,NA,"15976",2013-09-28 02:15:00,NA,NA
"28","01:55","S 20 G 25","10","Fair","CLR","72","59",NA,NA,"64%",NA,"29.74",NA,NA,NA,"15976",2013-09-28 01:55:00,NA,NA
"28","01:35","S 17 G 26","10","Fair","CLR","72","59",NA,NA,"65%",NA,"29.75",NA,NA,NA,"15976",2013-09-28 01:35:00,NA,NA
"28","01:15","S 17 G 25","10","Fair","CLR","72","59",NA,NA,"65%",NA,"29.75",NA,NA,NA,"15976",2013-09-28 01:15:00,NA,NA
"28","00:55","S 17 G 26","10","Partly Cloudy","SCT070","72","59","82","72","65%",NA,"29.77",NA,NA,NA,"15976",2013-09-28 00:55:00,NA,NA
"28","00:35","S 17 G 24","10","Mostly Cloudy","BKN070","72","59",NA,NA,"65%",NA,"29.78",NA,NA,NA,"15976",2013-09-28 00:35:00,NA,NA
"28","00:15","S 16 G 23","10","Mostly Cloudy","BKN070","73","59",NA,NA,"63%",NA,"29.79",NA,NA,NA,"15976",2013-09-28 00:15:00,NA,NA
"27","23:55","S 15 G 21","10","Partly Cloudy","SCT070","72","59",NA,NA,"65%",NA,"29.79",NA,NA,NA,"15975",2013-09-27 23:55:00,NA,NA
"27","23:35","S 16","10","Fair","CLR","73","59",NA,NA,"63%",NA,"29.8",NA,NA,NA,"15975",2013-09-27 23:35:00,NA,NA
"29","23:15","S 9","10","Fair","CLR","58","47",NA,NA,"67%",NA,"29.93",NA,NA,NA,"15977",2013-09-29 23:15:00,NA,NA
"29","22:55","S 12","10","Fair","CLR","57","47",NA,NA,"67%",NA,"29.92",NA,NA,NA,"15977",2013-09-29 22:55:00,NA,NA
"29","22:35","S 9","10","Fair","CLR","58","46",NA,NA,"65%",NA,"29.93",NA,NA,NA,"15977",2013-09-29 22:35:00,NA,NA
"29","22:15","S 9","10","Fair","CLR","59","46",NA,NA,"62%",NA,"29.93",NA,NA,NA,"15977",2013-09-29 22:15:00,NA,NA
"29","21:55","S 9","10","Fair","CLR","58","45",NA,NA,"61%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 21:55:00,NA,NA
"29","21:35","S 7","10","Fair","CLR","58","44",NA,NA,"61%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 21:35:00,NA,NA
"29","21:15","S 7","10","Fair","CLR","58","44",NA,NA,"59%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 21:15:00,NA,NA
"29","20:55","S 6","10","Fair","CLR","61","44",NA,NA,"52%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 20:55:00,NA,NA
"29","20:35","S 9","10","Fair","CLR","63","43",NA,NA,"48%",NA,"29.93",NA,NA,NA,"15977",2013-09-29 20:35:00,NA,NA
"29","20:15","S 10","10","Fair","CLR","64","43",NA,NA,"47%",NA,"29.91",NA,NA,NA,"15977",2013-09-29 20:15:00,NA,NA
"29","19:55","S 9","10","Fair","CLR","64","43",NA,NA,"48%",NA,"29.92",NA,NA,NA,"15977",2013-09-29 19:55:00,NA,NA
"29","19:35","S 9","10","Fair","CLR","64","44",NA,NA,"49%",NA,"29.92",NA,NA,NA,"15977",2013-09-29 19:35:00,NA,NA
"29","19:15","S 8","10","Fair","CLR","65","44",NA,NA,"46%",NA,"29.92",NA,NA,NA,"15977",2013-09-29 19:15:00,NA,NA
"29","18:55","S 9","10","Fair","CLR","68","42","77","68","39%",NA,"29.92",NA,NA,NA,"15977",2013-09-29 18:55:00,NA,NA
"29","18:35","S 12","10","Fair","CLR","71","41",NA,NA,"34%",NA,"29.93",NA,NA,NA,"15977",2013-09-29 18:35:00,NA,NA
"29","18:15","S 9","10","Fair","CLR","73","41",NA,NA,"33%",NA,"29.93",NA,NA,NA,"15977",2013-09-29 18:15:00,NA,NA
"29","17:55","S 15","10","Fair","CLR","74","40",NA,NA,"29%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 17:55:00,NA,NA
"29","17:35","S 15","10","Fair","CLR","75","40",NA,NA,"28%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 17:35:00,NA,NA
"29","17:15","S 14 G 18","10","Fair","CLR","76","40",NA,NA,"28%",NA,"29.95",NA,NA,NA,"15977",2013-09-29 17:15:00,"77",NA
"29","16:55","S 15","10","Fair","CLR","76","41",NA,NA,"28%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 16:55:00,"77",NA
"29","16:35","S 14 G 21","10","Fair","CLR","77","40",NA,NA,"27%",NA,"29.94",NA,NA,NA,"15977",2013-09-29 16:35:00,"77",NA
"29","16:15","S 10 G 22","10","Fair","CLR","77","39",NA,NA,"25%",NA,"29.95",NA,NA,NA,"15977",2013-09-29 16:15:00,"77",NA
"29","15:55","S 15 G 23","10","Fair","CLR","77","40",NA,NA,"27%",NA,"29.95",NA,NA,NA,"15977",2013-09-29 15:55:00,"77",NA
"29","15:35","S 14 G 21","10","Fair","CLR","77","40",NA,NA,"27%",NA,"29.95",NA,NA,NA,"15977",2013-09-29 15:35:00,"77",NA
"29","15:15","SW 15 G 22","10","Fair","CLR","77","40",NA,NA,"27%",NA,"29.96",NA,NA,NA,"15977",2013-09-29 15:15:00,"77",NA
"29","14:55","S 14 G 18","10","Fair","CLR","76","41",NA,NA,"28%",NA,"29.97",NA,NA,NA,"15977",2013-09-29 14:55:00,"77",NA
"29","14:35","S 14 G 20","10","Fair","CLR","76","39",NA,NA,"27%",NA,"29.98",NA,NA,NA,"15977",2013-09-29 14:35:00,"77",NA
"29","14:15","S 15 G 20","10","Fair","CLR","76","40",NA,NA,"28%",NA,"29.99",NA,NA,NA,"15977",2013-09-29 14:15:00,"77",NA
"29","13:55","S 17","10","Fair","CLR","75","39",NA,NA,"28%",NA,"30",NA,NA,NA,"15977",2013-09-29 13:55:00,NA,NA
"29","13:35","S 16 G 24","10","Fair","CLR","75","40",NA,NA,"29%",NA,"30.01",NA,NA,NA,"15977",2013-09-29 13:35:00,NA,NA
"29","13:15","SW 13 G 20","10","Fair","CLR","75","41",NA,NA,"29%",NA,"30.02",NA,NA,NA,"15977",2013-09-29 13:15:00,NA,NA
"29","12:55","S 12","10","Fair","CLR","74","41","74","45","30%",NA,"30.04",NA,NA,NA,"15977",2013-09-29 12:55:00,NA,NA
"29","12:35","SW 12","10","Fair","CLR","73","39",NA,NA,"29%",NA,"30.04",NA,NA,NA,"15977",2013-09-29 12:35:00,NA,NA
"29","12:15","SW 14","10","Fair","CLR","73","39",NA,NA,"29%",NA,"30.05",NA,NA,NA,"15977",2013-09-29 12:15:00,NA,NA
"29","11:55","SW 13 G 20","10","Fair","CLR","72","40",NA,NA,"31%",NA,"30.06",NA,NA,NA,"15977",2013-09-29 11:55:00,NA,NA
"29","11:35","SW 13","10","Fair","CLR","71","40",NA,NA,"32%",NA,"30.07",NA,NA,NA,"15977",2013-09-29 11:35:00,NA,NA
"29","11:15","SW 15","10","Fair","CLR","70","41",NA,NA,"35%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 11:15:00,NA,NA
"29","10:55","SW 14","10","Fair","CLR","68","42",NA,NA,"40%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 10:55:00,NA,NA
"29","10:35","SW 12","10","Fair","CLR","66","44",NA,NA,"46%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 10:35:00,NA,NA
"29","10:15","SW 7","10","Fair","CLR","64","46",NA,NA,"53%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 10:15:00,NA,NA
"29","09:55","SW 10","10","Fair","CLR","61","46",NA,NA,"58%",NA,"30.09",NA,NA,NA,"15977",2013-09-29 09:55:00,NA,NA
"29","09:35","SW 8","10","Fair","CLR","58","46",NA,NA,"64%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 09:35:00,NA,NA
"29","09:15","SW 8","10","Fair","CLR","56","46",NA,NA,"70%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 09:15:00,NA,NA
"29","08:55","SW 6","10","Fair","CLR","54","46",NA,NA,"75%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 08:55:00,NA,NA
"29","08:35","SW 7","10","Fair","CLR","51","45",NA,NA,"78%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 08:35:00,NA,NA
"29","08:15","SW 7","10","Fair","CLR","50","44",NA,NA,"80%","47","30.08",NA,NA,NA,"15977",2013-09-29 08:15:00,NA,NA
"29","07:55","SW 7","10","Fair","CLR","48","43",NA,NA,"83%","45","30.08",NA,NA,NA,"15977",2013-09-29 07:55:00,NA,NA
"29","07:35","SW 8","10","Fair","CLR","48","43",NA,NA,"84%","44","30.08",NA,NA,NA,"15977",2013-09-29 07:35:00,NA,NA
"29","07:15","SW 8","10","Fair","CLR","47","45",NA,NA,"93%","43","30.08",NA,NA,NA,"15977",2013-09-29 07:15:00,NA,NA
"29","06:55","SW 6","10","Fair","CLR","45","45","52","43","99%","42","30.08",NA,NA,NA,"15977",2013-09-29 06:55:00,NA,NA
"29","06:35","SW 5","10","Fair","CLR","44","44",NA,NA,"100%","41","30.08",NA,NA,NA,"15977",2013-09-29 06:35:00,NA,NA
"29","06:15","S 6","10","Fair","CLR","44","44",NA,NA,"100%","41","30.08",NA,NA,NA,"15977",2013-09-29 06:15:00,NA,NA
"29","05:55","S 6","10","Fair","CLR","45","44",NA,NA,"97%","42","30.07",NA,NA,NA,"15977",2013-09-29 05:55:00,NA,NA
"29","05:35","S 5","10","Fair","CLR","46","42",NA,NA,"87%","44","30.06",NA,NA,NA,"15977",2013-09-29 05:35:00,NA,NA
"29","05:15","SW 5","10","Fair","CLR","48","42",NA,NA,"82%","46","30.07",NA,NA,NA,"15977",2013-09-29 05:15:00,NA,NA
"29","04:55","SW 6","10","Fair","CLR","47","43",NA,NA,"84%","44","30.06",NA,NA,NA,"15977",2013-09-29 04:55:00,NA,NA
"29","04:35","SW 6","10","Fair","CLR","49","43",NA,NA,"81%","46","30.06",NA,NA,NA,"15977",2013-09-29 04:35:00,NA,NA
"29","04:15","SW 6","10","Fair","CLR","47","43",NA,NA,"84%","44","30.06",NA,NA,NA,"15977",2013-09-29 04:15:00,NA,NA
"29","03:55","SW 6","10","Fair","CLR","48","43",NA,NA,"82%","45","30.06",NA,NA,NA,"15977",2013-09-29 03:55:00,NA,NA
"29","03:35","SW 5","10","Fair","CLR","49","43",NA,NA,"82%","47","30.07",NA,NA,NA,"15977",2013-09-29 03:35:00,NA,NA
"29","03:15","SW 6","10","Fair","CLR","49","43",NA,NA,"81%","46","30.07",NA,NA,NA,"15977",2013-09-29 03:15:00,NA,NA
"29","02:55","SW 5","10","Fair","CLR","49","44",NA,NA,"82%","47","30.08",NA,NA,NA,"15977",2013-09-29 02:55:00,NA,NA
"29","02:35","SW 6","10","Fair","CLR","49","44",NA,NA,"81%","46","30.08",NA,NA,NA,"15977",2013-09-29 02:35:00,NA,NA
"29","02:15","SW 6","10","Fair","CLR","49","44",NA,NA,"81%","46","30.08",NA,NA,NA,"15977",2013-09-29 02:15:00,NA,NA
"29","01:55","SW 5","10","Fair","CLR","47","43",NA,NA,"86%","45","30.08",NA,NA,NA,"15977",2013-09-29 01:55:00,NA,NA
"29","01:35","SW 5","10","Fair","CLR","49","44",NA,NA,"82%","47","30.08",NA,NA,NA,"15977",2013-09-29 01:35:00,NA,NA
"29","01:15","SW 5","10","Fair","CLR","52","43",NA,NA,"72%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 01:15:00,NA,NA
"29","00:55","W 6","10","Fair","CLR","52","44","64","51","74%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 00:55:00,NA,NA
"29","00:35","SW 6","10","Fair","CLR","51","44",NA,NA,"75%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 00:35:00,NA,NA
"29","00:15","SW 5","10","Fair","CLR","52","43",NA,NA,"72%",NA,"30.08",NA,NA,NA,"15977",2013-09-29 00:15:00,NA,NA
"28","23:55","SW 5","10","Fair","CLR","53","44",NA,NA,"72%",NA,"30.08",NA,NA,NA,"15976",2013-09-28 23:55:00,NA,NA
"30","23:15","S 14","10","Fair","CLR","64","49",NA,NA,"60%",NA,"29.8",NA,NA,NA,"16008",2013-10-30 23:15:00,NA,NA
"30","22:55","S 12","10","Fair","CLR","64","49",NA,NA,"59%",NA,"29.79",NA,NA,NA,"16008",2013-10-30 22:55:00,NA,NA
"30","22:35","S 13","10","Fair","CLR","64","49",NA,NA,"59%",NA,"29.79",NA,NA,NA,"16008",2013-10-30 22:35:00,NA,NA
"30","22:15","S 12","10","Fair","CLR","65","49",NA,NA,"57%",NA,"29.79",NA,NA,NA,"16008",2013-10-30 22:15:00,NA,NA
"30","21:55","S 12","10","Fair","CLR","65","49",NA,NA,"56%",NA,"29.78",NA,NA,NA,"16008",2013-10-30 21:55:00,NA,NA
"30","21:35","S 10","10","Fair","CLR","65","49",NA,NA,"57%",NA,"29.78",NA,NA,NA,"16008",2013-10-30 21:35:00,NA,NA
"30","21:15","S 12","10","Fair","CLR","66","49",NA,NA,"54%",NA,"29.78",NA,NA,NA,"16008",2013-10-30 21:15:00,NA,NA
"30","20:55","S 12","10","Fair","CLR","67","49",NA,NA,"52%",NA,"29.77",NA,NA,NA,"16008",2013-10-30 20:55:00,NA,NA
"30","20:35","S 12","10","Fair","CLR","68","49",NA,NA,"51%",NA,"29.77",NA,NA,NA,"16008",2013-10-30 20:35:00,NA,NA
"30","20:15","S 12","10","Fair","CLR","67","49",NA,NA,"52%",NA,"29.76",NA,NA,NA,"16008",2013-10-30 20:15:00,NA,NA
"30","19:55","S 12","10","Fair","CLR","69","49",NA,NA,"49%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 19:55:00,NA,NA
"30","19:35","S 9","10","Fair","CLR","71","48",NA,NA,"45%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 19:35:00,NA,NA
"30","19:15","S 13","10","Fair","CLR","73","47",NA,NA,"40%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 19:15:00,NA,NA
"30","18:35","S 12","10","Fair","CLR","76","47",NA,NA,"37%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 18:35:00,"78",NA
"30","18:15","S 15","10","Fair","CLR","77","47",NA,NA,"35%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 18:15:00,"78",NA
"30","17:55","S 13 G 22","10","Fair","CLR","79","47",NA,NA,"33%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 17:55:00,"79",NA
"30","17:35","S 14 G 20","10","Fair","CLR","79","47",NA,NA,"33%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 17:35:00,"79",NA
"30","17:15","S 17 G 24","10","Fair","CLR","80","46",NA,NA,"31%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 17:15:00,"79",NA
"30","16:55","S 17","10","Fair","CLR","81","47",NA,NA,"31%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 16:55:00,"80",NA
"30","16:35","S 16","10","Fair","CLR","82","47",NA,NA,"30%",NA,"29.75",NA,NA,NA,"16008",2013-10-30 16:35:00,"80",NA
"30","16:15","SW 18 G 24","10","Fair","CLR","82","46",NA,NA,"29%",NA,"29.76",NA,NA,NA,"16008",2013-10-30 16:15:00,"80",NA
"30","15:55","S 16 G 22","10","Fair","CLR","82","47",NA,NA,"30%",NA,"29.77",NA,NA,NA,"16008",2013-10-30 15:55:00,"80",NA
"30","15:35","S 17 G 24","10","Fair","CLR","81","47",NA,NA,"30%",NA,"29.77",NA,NA,NA,"16008",2013-10-30 15:35:00,"80",NA
"30","15:15","S 15 G 21","10","Fair","CLR","81","47",NA,NA,"31%",NA,"29.78",NA,NA,NA,"16008",2013-10-30 15:15:00,"80",NA
"30","14:55","S 17 G 24","10","Fair","CLR","80","47",NA,NA,"32%",NA,"29.79",NA,NA,NA,"16008",2013-10-30 14:55:00,"79",NA
"30","14:35","S 20 G 23","10","Fair","CLR","80","47",NA,NA,"31%",NA,"29.79",NA,NA,NA,"16008",2013-10-30 14:35:00,"79",NA
"30","14:15","SW 15 G 22","10","Fair","CLR","80","47",NA,NA,"32%",NA,"29.79",NA,NA,NA,"16008",2013-10-30 14:15:00,"79",NA
"30","13:55","SW 15 G 24","10","Fair","CLR","79","48",NA,NA,"34%",NA,"29.8",NA,NA,NA,"16008",2013-10-30 13:55:00,"79",NA
"30","13:35","S 15 G 21","10","Fair","CLR","78","49",NA,NA,"36%",NA,"29.81",NA,NA,NA,"16008",2013-10-30 13:35:00,"78",NA
"30","13:15","SW 14 G 22","10","Fair","CLR","76","48",NA,NA,"36%",NA,"29.81",NA,NA,NA,"16008",2013-10-30 13:15:00,"78",NA
"30","12:55","S 14 G 18","10","Fair","CLR","76","49","76","49","39%",NA,"29.82",NA,NA,NA,"16008",2013-10-30 12:55:00,"78",NA
"30","12:35","S 12 G 17","10","Fair","CLR","74","52",NA,NA,"46%",NA,"29.83",NA,NA,NA,"16008",2013-10-30 12:35:00,NA,NA
"30","12:15","SW 10","10","Fair","CLR","72","51",NA,NA,"49%",NA,"29.84",NA,NA,NA,"16008",2013-10-30 12:15:00,NA,NA
"30","11:55","SW 13","10","Fair","CLR","69","51",NA,NA,"52%",NA,"29.84",NA,NA,NA,"16008",2013-10-30 11:55:00,NA,NA
"30","11:35","SW 16 G 21","10","Fair","CLR","70","51",NA,NA,"50%",NA,"29.84",NA,NA,NA,"16008",2013-10-30 11:35:00,NA,NA
"30","11:15","S 15 G 21","10","Fair","CLR","69","51",NA,NA,"54%",NA,"29.85",NA,NA,NA,"16008",2013-10-30 11:15:00,NA,NA
"30","10:55","S 12 G 20","10","Fair","CLR","66","52",NA,NA,"60%",NA,"29.85",NA,NA,NA,"16008",2013-10-30 10:55:00,NA,NA
"30","10:35","SW 15","10","Fair","CLR","65","51",NA,NA,"61%",NA,"29.86",NA,NA,NA,"16008",2013-10-30 10:35:00,NA,NA
"30","10:15","SW 13","10","Fair","CLR","64","52",NA,NA,"65%",NA,"29.86",NA,NA,NA,"16008",2013-10-30 10:15:00,NA,NA
"30","09:55","S 13","10","Fair","CLR","62","52",NA,NA,"70%",NA,"29.86",NA,NA,NA,"16008",2013-10-30 09:55:00,NA,NA
"30","09:35","S 9","10","Fair","CLR","59","51",NA,NA,"75%",NA,"29.86",NA,NA,NA,"16008",2013-10-30 09:35:00,NA,NA
"30","09:15","S 9","10","Fair","CLR","57","51",NA,NA,"80%",NA,"29.86",NA,NA,NA,"16008",2013-10-30 09:15:00,NA,NA
"30","08:55","S 8","10","Fair","CLR","55","50",NA,NA,"85%",NA,"29.86",NA,NA,NA,"16008",2013-10-30 08:55:00,NA,NA
"30","08:35","S 8","10","Fair","CLR","53","52",NA,NA,"96%",NA,"29.87",NA,NA,NA,"16008",2013-10-30 08:35:00,NA,NA
"30","08:15","S 7","10","Fair","CLR","51","51",NA,NA,"99%",NA,"29.87",NA,NA,NA,"16008",2013-10-30 08:15:00,NA,NA
"30","07:55","S 8","10","Fair","CLR","50","50",NA,NA,"100%","47","29.87",NA,NA,NA,"16008",2013-10-30 07:55:00,NA,NA
"30","07:35","S 6","10","Fair","CLR","49","49",NA,NA,"100%","46","29.87",NA,NA,NA,"16008",2013-10-30 07:35:00,NA,NA
"30","07:15","S 6","10","Fair","CLR","49","49",NA,NA,"100%","46","29.87",NA,NA,NA,"16008",2013-10-30 07:15:00,NA,NA
"30","06:55","S 7","10","Fair","CLR","49","49","53","49","100%","46","29.87",NA,NA,NA,"16008",2013-10-30 06:55:00,NA,NA
"30","06:35","S 6","10","Fair","CLR","49","49",NA,NA,"100%","46","29.87",NA,NA,NA,"16008",2013-10-30 06:35:00,NA,NA
"30","06:15","S 8","10","Fair","CLR","49","49",NA,NA,"100%","46","29.87",NA,NA,NA,"16008",2013-10-30 06:15:00,NA,NA
"30","05:55","S 8","10","Fair","CLR","49","48",NA,NA,"97%","46","29.87",NA,NA,NA,"16008",2013-10-30 05:55:00,NA,NA
"30","05:35","S 7","10","Fair","CLR","49","47",NA,NA,"93%","46","29.88",NA,NA,NA,"16008",2013-10-30 05:35:00,NA,NA
"30","05:15","S 9","10","Fair","CLR","49","47",NA,NA,"92%","45","29.88",NA,NA,NA,"16008",2013-10-30 05:15:00,NA,NA
"30","04:55","S 9","10","Fair","CLR","50","47",NA,NA,"88%","46","29.88",NA,NA,NA,"16008",2013-10-30 04:55:00,NA,NA
"30","04:35","S 7","10","Fair","CLR","51","47",NA,NA,"86%",NA,"29.88",NA,NA,NA,"16008",2013-10-30 04:35:00,NA,NA
"30","04:15","S 8","10","Fair","CLR","52","47",NA,NA,"85%",NA,"29.88",NA,NA,NA,"16008",2013-10-30 04:15:00,NA,NA
"30","03:55","S 8","10","Fair","CLR","52","47",NA,NA,"85%",NA,"29.88",NA,NA,NA,"16008",2013-10-30 03:55:00,NA,NA
"30","03:35","S 8","10","Fair","CLR","53","48",NA,NA,"83%",NA,"29.89",NA,NA,NA,"16008",2013-10-30 03:35:00,NA,NA
"30","03:15","S 9","10","Fair","CLR","53","48",NA,NA,"84%",NA,"29.89",NA,NA,NA,"16008",2013-10-30 03:15:00,NA,NA
"30","02:55","S 9","10","Fair","CLR","52","48",NA,NA,"85%",NA,"29.89",NA,NA,NA,"16008",2013-10-30 02:55:00,NA,NA
"30","02:35","S 8","10","Fair","CLR","52","47",NA,NA,"86%",NA,"29.9",NA,NA,NA,"16008",2013-10-30 02:35:00,NA,NA
"30","02:15","S 8","10","Fair","CLR","52","48",NA,NA,"85%",NA,"29.9",NA,NA,NA,"16008",2013-10-30 02:15:00,NA,NA
"30","01:55","S 8","10","Fair","CLR","52","48",NA,NA,"84%",NA,"29.9",NA,NA,NA,"16008",2013-10-30 01:55:00,NA,NA
"30","01:35","S 10","10","Fair","CLR","52","48",NA,NA,"85%",NA,"29.9",NA,NA,NA,"16008",2013-10-30 01:35:00,NA,NA
"30","01:15","S 8","10","Fair","CLR","52","47",NA,NA,"85%",NA,"29.92",NA,NA,NA,"16008",2013-10-30 01:15:00,NA,NA
"30","00:55","S 9","10","Fair","CLR","52","47","68","52","83%",NA,"29.92",NA,NA,NA,"16008",2013-10-30 00:55:00,NA,NA
"30","00:35","S 8","10","Fair","CLR","53","47",NA,NA,"80%",NA,"29.93",NA,NA,NA,"16008",2013-10-30 00:35:00,NA,NA
"30","00:15","S 7","10","Fair","CLR","54","47",NA,NA,"79%",NA,"29.94",NA,NA,NA,"16008",2013-10-30 00:15:00,NA,NA
"29","23:55","SW 6","10","Fair","CLR","55","47",NA,NA,"74%",NA,"29.95",NA,NA,NA,"16007",2013-10-29 23:55:00,NA,NA
"29","23:35","S 7","10","Fair","CLR","58","47",NA,NA,"68%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 23:35:00,NA,NA
"29","23:15","S 9","10","Fair","CLR","58","47",NA,NA,"67%",NA,"29.93",NA,NA,NA,"16007",2013-10-29 23:15:00,NA,NA
"29","22:55","S 12","10","Fair","CLR","57","47",NA,NA,"67%",NA,"29.92",NA,NA,NA,"16007",2013-10-29 22:55:00,NA,NA
"29","22:35","S 9","10","Fair","CLR","58","46",NA,NA,"65%",NA,"29.93",NA,NA,NA,"16007",2013-10-29 22:35:00,NA,NA
"29","22:15","S 9","10","Fair","CLR","59","46",NA,NA,"62%",NA,"29.93",NA,NA,NA,"16007",2013-10-29 22:15:00,NA,NA
"29","21:55","S 9","10","Fair","CLR","58","45",NA,NA,"61%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 21:55:00,NA,NA
"29","21:35","S 7","10","Fair","CLR","58","44",NA,NA,"61%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 21:35:00,NA,NA
"29","21:15","S 7","10","Fair","CLR","58","44",NA,NA,"59%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 21:15:00,NA,NA
"29","20:55","S 6","10","Fair","CLR","61","44",NA,NA,"52%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 20:55:00,NA,NA
"29","20:35","S 9","10","Fair","CLR","63","43",NA,NA,"48%",NA,"29.93",NA,NA,NA,"16007",2013-10-29 20:35:00,NA,NA
"29","20:15","S 10","10","Fair","CLR","64","43",NA,NA,"47%",NA,"29.91",NA,NA,NA,"16007",2013-10-29 20:15:00,NA,NA
"29","19:55","S 9","10","Fair","CLR","64","43",NA,NA,"48%",NA,"29.92",NA,NA,NA,"16007",2013-10-29 19:55:00,NA,NA
"29","19:35","S 9","10","Fair","CLR","64","44",NA,NA,"49%",NA,"29.92",NA,NA,NA,"16007",2013-10-29 19:35:00,NA,NA
"29","19:15","S 8","10","Fair","CLR","65","44",NA,NA,"46%",NA,"29.92",NA,NA,NA,"16007",2013-10-29 19:15:00,NA,NA
"29","18:55","S 9","10","Fair","CLR","68","42","77","68","39%",NA,"29.92",NA,NA,NA,"16007",2013-10-29 18:55:00,NA,NA
"29","18:35","S 12","10","Fair","CLR","71","41",NA,NA,"34%",NA,"29.93",NA,NA,NA,"16007",2013-10-29 18:35:00,NA,NA
"29","18:15","S 9","10","Fair","CLR","73","41",NA,NA,"33%",NA,"29.93",NA,NA,NA,"16007",2013-10-29 18:15:00,NA,NA
"29","17:55","S 15","10","Fair","CLR","74","40",NA,NA,"29%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 17:55:00,NA,NA
"29","17:35","S 15","10","Fair","CLR","75","40",NA,NA,"28%",NA,"29.94",NA,NA,NA,"16007",2013-10-29 17:35:00,NA,NA
"29","17:15","S 14 G 18","10","Fair","CLR","76","40",NA,NA,"28%",NA,"29.95",NA,NA,NA,"16007",2013-10-29 17:15:00,"77",NA
